Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50,Item_51,Item_52,Item_53,Item_54,Item_55,Item_56,Item_57,Item_58,Item_59,Item_60,Item_61,Item_62,Item_63,Item_64,Item_65,Item_66,Item_67,Item_68,Item_69,Item_70,Item_71,Item_72,Item_73,Item_74,Item_75,Item_76,Item_77,Item_78,Item_79,Item_80,Item_81,Item_82,Item_83,Item_84,Item_85,Item_86,Item_87,Item_88,Item_89,Item_90,Item_91,Item_92,Item_93,Item_94,Item_95,Item_96,Item_97,Item_98,Item_99,Item_100,Item_101,Item_102,Item_103,Item_104,Item_105,Item_106,Item_107,Item_108,Item_109,Item_110,Item_111,Item_112,Item_113,Item_114,Item_115,Item_116,Item_117,Item_118,Item_119,Item_120,Item_121,Item_122,Item_123,Item_124,Item_125,Item_126,Item_127,Item_128,Item_129,Item_130,Item_131,Item_132,Item_133,Item_134,Item_135,Item_136,Item_137,Item_138,Item_139,Item_140,Item_141,Item_142,Item_143,Item_144,Item_145,Item_146,Item_147,Item_148,Item_149,Item_150,Item_151,Item_152,Item_153,Item_154,Item_155,Total_Score,Rating,Odometer_Reading,Estimated_Repair_Cost
0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.92,0.92,0.46,0.92,0.0,0.92,0.92,0.46,0.92,0.92,0.92,0.92,0.92,0.46,0.92,0.0,0.92,0.46,0.92,0.0,0.0,0.92,0.46,0.92,0.92,0.92,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.92,0.92,0.46,0.92,0.46,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.92,0.92,0.92,0.46,0.46,0.92,0.46,0.92,0.46,0.92,0.46,0.46,0.92,0.46,0.92,0.92,0.46,0.92,0.92,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.92,0.0,0.92,0.0,0.92,0.92,0.46,0.46,0.0,0.92,0.46,0.46,0.0,0.46,0.92,0.46,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.92,0.0,0.92,0.46,0.92,0.46,0.46,0.92,0.92,0.46,0.92,0.0,0.46,0.92,0.0,0.92,0.92,0.46,0.46,0.92,0.92,0.92,0.46,0.92,0.46,0.92,0.0,0.92,0.46,0.46,0.0,0.92,0.92,805.9200000000009,Very Good,34123,7623
0.97,0.97,0.97,0.0,0.97,0.49,0.49,0.97,0.97,0.97,0.0,0.97,0.49,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.49,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.49,0.49,0.49,0.97,0.49,0.0,0.0,0.97,0.0,0.0,0.97,0.97,0.49,0.49,0.97,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.97,0.49,0.49,0.49,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.97,0.97,0.0,0.97,0.97,0.0,0.49,0.97,0.97,0.0,0.97,0.97,0.49,0.97,0.97,0.49,0.97,0.97,0.49,0.97,0.97,0.0,0.97,0.97,0.97,0.97,0.0,0.97,0.97,0.97,0.0,0.0,0.97,0.97,0.97,0.49,0.49,0.49,0.97,0.97,0.97,0.97,0.49,0.49,0.97,0.97,0.0,0.97,0.97,0.97,0.97,0.97,0.0,0.97,0.49,0.0,0.49,0.49,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.49,0.97,0.97,0.97,0.97,0.97,0.49,0.0,0.97,0.49,0.49,0.49,0.0,0.97,0.97,0.97,0.97,0.0,866.4500000000016,Very Good,47268,7854
1.0,0.52,1.0,0.0,1.0,0.52,0.52,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.52,0.0,1.0,1.0,0.52,1.0,0.52,0.0,0.52,0.0,1.0,1.0,0.52,1.0,1.0,1.0,1.0,0.52,1.0,1.0,1.0,0.52,1.0,0.52,1.0,0.52,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.52,0.52,1.0,0.0,1.0,1.0,0.52,0.52,0.52,0.52,0.0,0.52,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.52,1.0,0.0,0.52,0.52,0.0,1.0,0.0,0.52,0.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,1.0,0.0,1.0,0.52,1.0,0.52,0.52,1.0,1.0,1.0,0.52,0.52,1.0,0.0,1.0,0.52,1.0,0.52,0.52,0.52,0.52,0.52,0.52,1.0,0.52,1.0,1.0,1.0,1.0,1.0,1.0,0.52,1.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,1.0,0.52,0.0,1.0,1.0,1.0,1.0,1.0,822.2000000000004,Very Good,58589,9399
0.0,0.56,0.56,0.0,1.0,1.0,0.56,1.0,1.0,1.0,0.0,0.56,1.0,1.0,0.56,0.56,0.56,1.0,1.0,1.0,1.0,1.0,0.56,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.56,0.56,1.0,1.0,1.0,0.56,0.56,1.0,1.0,0.0,0.0,1.0,0.56,0.56,1.0,1.0,0.56,1.0,1.0,0.56,0.0,1.0,0.56,1.0,1.0,1.0,0.0,0.0,0.56,0.0,1.0,0.56,1.0,1.0,0.56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.56,0.56,0.0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,1.0,0.56,1.0,0.0,0.56,0.0,1.0,1.0,1.0,0.0,0.56,0.56,0.0,1.0,0.0,1.0,0.56,0.0,1.0,1.0,0.56,1.0,0.56,0.56,0.56,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.56,1.0,1.0,0.56,1.0,1.0,1.0,0.56,0.56,1.0,1.0,0.56,1.0,1.0,0.56,1.0,0.56,0.0,0.0,0.0,0.56,1.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,772.0,Very Good,32454,6454
1.0,1.0,1.0,0.53,1.0,1.0,1.0,0.53,0.53,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,0.53,1.0,0.53,1.0,0.53,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.53,0.0,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,0.53,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,0.53,0.53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.53,1.0,1.0,1.0,0.53,0.0,1.0,0.53,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.53,0.0,0.0,1.0,0.53,1.0,0.53,1.0,0.53,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.53,0.53,0.53,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,0.53,1.0,1.0,0.53,0.53,0.53,1.0,1.0,0.0,1.0,1.0,1.0,893.6099999999994,Very Good,58636,7751
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,858.0,Very Good,42418,8619
0.0,1.0,0.0,1.0,0.61,1.0,0.61,0.61,0.61,1.0,0.0,1.0,0.61,0.61,0.61,0.61,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.61,1.0,1.0,1.0,0.0,1.0,0.0,0.61,0.61,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.61,1.0,1.0,1.0,0.61,1.0,1.0,0.61,0.61,0.0,0.61,1.0,0.61,0.61,0.61,1.0,0.61,1.0,0.61,0.61,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.61,0.0,1.0,1.0,1.0,0.61,1.0,1.0,1.0,1.0,0.61,0.61,0.61,1.0,0.61,0.0,0.61,1.0,0.0,0.61,1.0,0.0,1.0,1.0,0.61,0.61,1.0,0.61,0.61,0.0,0.0,1.0,1.0,1.0,0.61,0.61,1.0,1.0,1.0,1.0,0.0,0.61,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.61,1.0,1.0,0.0,1.0,0.61,1.0,0.61,1.0,0.61,0.61,0.0,1.0,1.0,1.0,1.0,0.0,0.61,1.0,0.0,1.0,0.61,0.0,1.0,1.0,0.61,795.1799999999998,Very Good,59029,7996
0.98,0.49,0.49,0.98,0.98,0.49,0.49,0.98,0.49,0.0,0.49,0.98,0.98,0.49,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.49,0.49,0.98,0.49,0.49,0.98,0.49,0.49,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.98,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.49,0.98,0.98,0.0,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.98,0.49,0.49,0.98,0.98,0.49,0.98,0.0,0.0,0.98,0.98,0.98,0.98,0.49,0.49,0.49,0.98,0.98,0.49,0.98,0.98,0.49,0.0,0.98,0.49,0.98,0.98,0.49,0.0,0.0,0.98,0.98,0.98,0.98,0.98,0.49,0.98,0.98,0.98,0.0,0.98,0.98,0.0,0.98,0.49,0.98,0.98,0.98,0.49,0.98,0.49,0.0,0.98,0.98,0.98,0.98,0.49,0.98,0.98,0.49,0.98,0.0,0.98,0.49,0.0,0.49,0.49,0.98,0.49,0.98,0.98,0.49,0.49,0.98,0.98,0.98,0.49,0.0,0.98,0.98,0.49,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,824.6699999999994,Very Good,39754,5388
0.53,1.0,0.0,0.53,0.0,0.53,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.53,0.53,0.53,0.53,0.53,1.0,0.53,1.0,1.0,0.53,0.0,1.0,0.53,1.0,0.53,0.0,0.53,1.0,1.0,1.0,0.53,1.0,1.0,0.53,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.53,1.0,0.53,1.0,0.0,0.53,1.0,0.53,0.53,1.0,1.0,1.0,0.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,0.0,0.0,0.53,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.53,0.0,1.0,1.0,0.53,1.0,1.0,1.0,0.53,0.0,1.0,1.0,1.0,0.0,1.0,0.53,1.0,1.0,0.53,0.53,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.53,0.0,0.0,0.53,0.53,1.0,0.53,0.53,0.53,0.0,0.0,0.0,1.0,797.4499999999995,Very Good,41116,6249
0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,816.0,Very Good,55577,7048
0.59,0.0,0.59,1.0,1.0,0.59,0.0,1.0,1.0,0.59,1.0,1.0,1.0,1.0,1.0,0.0,0.59,0.59,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59,0.59,0.0,0.59,0.59,0.59,0.59,0.59,0.59,0.0,1.0,1.0,0.59,1.0,0.59,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.59,0.59,0.59,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.59,1.0,0.0,0.0,1.0,0.59,0.59,1.0,1.0,1.0,1.0,0.0,0.59,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.59,1.0,1.0,0.0,0.59,0.59,1.0,1.0,1.0,1.0,1.0,0.59,0.59,0.0,0.59,0.59,0.0,0.0,1.0,1.0,0.59,0.59,1.0,1.0,1.0,0.0,1.0,1.0,0.59,1.0,0.59,0.59,0.0,0.59,1.0,0.59,0.59,0.59,1.0,1.0,0.59,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.59,1.0,1.0,0.59,1.0,0.59,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,796.2900000000002,Very Good,43620,9634
1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,807.0,Very Good,44879,9301
1.0,0.54,1.0,0.0,1.0,0.54,0.54,0.54,1.0,0.54,0.0,0.54,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.54,1.0,0.54,1.0,0.54,0.54,0.0,0.54,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.0,1.0,0.54,0.54,1.0,1.0,1.0,0.54,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.54,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.54,0.54,0.54,0.0,1.0,1.0,1.0,0.54,1.0,0.0,0.0,1.0,0.0,1.0,0.54,1.0,0.54,0.0,1.0,1.0,1.0,0.54,1.0,0.54,1.0,0.54,0.54,1.0,0.0,1.0,1.0,0.54,1.0,0.0,0.0,0.54,0.0,1.0,1.0,1.0,1.0,0.54,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.54,0.0,1.0,1.0,0.54,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,0.54,1.0,0.54,1.0,0.54,0.54,0.0,1.0,1.0,0.54,0.54,1.0,1.0,0.54,0.0,0.0,0.54,1.0,793.4999999999999,Very Good,42686,5061
0.53,1.0,0.53,1.0,0.0,1.0,1.0,0.0,0.53,1.0,1.0,1.0,0.53,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.53,1.0,0.53,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.53,1.0,1.0,1.0,1.0,1.0,0.53,0.0,0.53,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,0.0,0.53,0.53,1.0,1.0,1.0,1.0,1.0,0.53,1.0,1.0,0.0,0.53,1.0,1.0,0.53,0.0,0.0,1.0,1.0,1.0,1.0,0.53,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.53,1.0,0.53,0.0,0.0,0.0,1.0,1.0,0.53,1.0,0.53,1.0,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.53,1.0,0.53,1.0,1.0,0.0,1.0,0.53,0.0,0.53,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,887.5499999999996,Very Good,35528,5602
0.96,0.48,0.96,0.96,0.48,0.96,0.96,0.48,0.0,0.48,0.0,0.96,0.48,0.0,0.48,0.96,0.48,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.96,0.96,0.48,0.48,0.96,0.96,0.96,0.96,0.96,0.48,0.48,0.96,0.96,0.48,0.48,0.96,0.0,0.96,0.96,0.96,0.96,0.0,0.96,0.48,0.96,0.96,0.0,0.96,0.48,0.48,0.96,0.96,0.96,0.0,0.96,0.0,0.96,0.96,0.96,0.0,0.96,0.96,0.96,0.96,0.96,0.96,0.0,0.96,0.96,0.96,0.0,0.96,0.96,0.96,0.0,0.96,0.48,0.48,0.0,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.48,0.96,0.0,0.0,0.96,0.96,0.96,0.96,0.48,0.96,0.48,0.96,0.48,0.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.0,0.96,0.96,0.96,0.48,0.96,0.48,0.48,0.96,0.96,0.96,0.48,0.96,0.96,0.96,0.96,0.0,0.96,0.48,0.96,0.96,0.0,0.0,0.96,0.96,0.48,0.96,0.96,0.96,0.48,0.96,0.96,0.0,0.96,0.96,0.96,0.48,0.96,0.48,0.96,0.96,0.96,834.7199999999996,Very Good,47648,8042
1.0,1.0,0.0,0.0,0.54,1.0,0.54,1.0,1.0,0.54,1.0,0.54,1.0,0.0,0.0,0.54,0.54,0.54,1.0,0.54,0.54,0.54,1.0,0.54,0.54,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.54,0.54,0.0,1.0,0.0,1.0,1.0,1.0,0.54,0.54,1.0,1.0,1.0,0.54,1.0,0.0,0.54,0.54,1.0,1.0,1.0,0.54,1.0,0.54,0.54,1.0,1.0,0.54,0.0,0.54,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.0,1.0,1.0,0.0,0.54,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.0,1.0,1.0,0.54,0.0,0.54,0.54,1.0,1.0,0.54,0.54,1.0,1.0,1.0,0.0,1.0,0.0,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.54,1.0,0.54,1.0,1.0,0.54,0.54,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,820.3600000000001,Very Good,38112,9165
1.0,0.56,1.0,1.0,1.0,1.0,0.56,1.0,0.0,0.56,1.0,1.0,0.56,1.0,0.56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.56,1.0,1.0,1.0,0.56,1.0,0.56,0.0,0.56,0.56,1.0,1.0,0.56,1.0,0.56,1.0,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.56,0.0,1.0,0.56,0.56,0.0,1.0,1.0,1.0,1.0,0.56,1.0,1.0,0.56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.56,0.56,0.56,0.56,1.0,0.56,1.0,1.0,0.56,0.56,1.0,0.56,1.0,0.56,0.56,0.56,1.0,0.56,1.0,0.0,1.0,1.0,0.56,1.0,0.56,1.0,0.56,0.0,1.0,1.0,1.0,0.56,0.56,0.56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.56,0.0,0.56,0.56,1.0,857.9199999999997,Very Good,37084,5915
0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.45,0.45,0.0,0.0,0.9,0.0,0.45,0.9,0.45,0.9,0.0,0.9,0.9,0.45,0.45,0.45,0.9,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.45,0.9,0.9,0.9,0.0,0.9,0.0,0.9,0.9,0.9,0.45,0.9,0.9,0.0,0.0,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.9,0.9,0.9,0.45,0.0,0.9,0.9,0.45,0.45,0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.9,0.45,0.45,0.9,0.45,0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.9,0.45,0.9,0.9,0.45,0.9,0.9,0.9,0.9,0.45,0.45,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.45,0.45,0.0,0.45,0.9,0.9,0.9,0.9,0.9,0.45,0.9,0.9,0.45,0.9,0.9,844.1999999999999,Very Good,50668,7936
0.54,0.54,1.0,0.0,1.0,0.0,0.54,0.54,0.54,1.0,0.54,1.0,1.0,1.0,1.0,0.54,0.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,0.54,0.54,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.54,1.0,1.0,0.54,0.0,1.0,0.54,0.54,1.0,1.0,1.0,0.54,0.0,0.0,0.54,1.0,1.0,0.54,0.54,0.54,1.0,0.54,1.0,1.0,1.0,1.0,0.0,1.0,0.54,0.54,1.0,1.0,1.0,0.0,0.54,0.54,0.54,0.0,1.0,0.54,1.0,0.54,1.0,1.0,1.0,0.54,0.54,0.54,1.0,0.54,1.0,0.54,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.54,1.0,1.0,1.0,0.0,0.0,0.54,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.54,0.0,1.0,1.0,0.54,1.0,1.0,0.54,1.0,1.0,1.0,1.0,0.54,1.0,856.8999999999999,Very Good,33610,9521
0.92,0.0,0.46,0.46,0.92,0.92,0.46,0.46,0.46,0.92,0.92,0.46,0.46,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.46,0.46,0.92,0.46,0.92,0.92,0.92,0.46,0.46,0.92,0.92,0.92,0.46,0.0,0.92,0.0,0.46,0.46,0.46,0.92,0.0,0.46,0.92,0.92,0.92,0.46,0.46,0.92,0.46,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.46,0.92,0.92,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.92,0.46,0.46,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.46,0.46,0.92,0.92,0.0,0.0,0.46,0.92,0.92,0.46,0.0,0.92,0.92,0.0,0.92,0.92,0.46,0.92,0.92,0.92,0.46,0.46,0.92,0.92,0.46,0.92,0.46,0.92,0.92,0.46,0.92,0.0,0.46,0.92,0.92,0.46,0.92,0.46,0.92,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,828.000000000001,Very Good,39391,9635
